"","dracor_id","filename","firstAuthor","title","subtitle","normalizedGenre","yearNormalized","size","C","density","L","averageDegree","diameter","numOfSpeakers","numConnectedComponents","numEdges","numOfSegments","numOfActs","C_rand","L_rand","C_dev","L_dev","S","swn","analysis2","swt","swt_VeBiDraCor_Struc","swt_VeBiDraCor_Struc_Hist","sft_VeBiDraCor_lin","sft_VeBiDraCor_pl","sft_VeBiDraCor_quad","sft_VeBiDraCor_exp","sft_VeBiDraCor_Struc_lin","sft_VeBiDraCor_Struc_pl","sft_VeBiDraCor_Struc_quad","sft_VeBiDraCor_Struc_exp","sft_VeBiDraCor_Struc_Hist_lin","sft_VeBiDraCor_Struc_Hist_pl","sft_VeBiDraCor_Struc_Hist_quad","sft_VeBiDraCor_Struc_Hist_exp","sft_VeBiDraCor","sft_VeBiDraCor_Struc","sft_VeBiDraCor_Struc_Hist"
"2243","ger000455","beer-der-paria","Beer","Der Paria","Trauerspiel in einem Aufzuge","Tragedy",1823,10,0.615714285714286,0.444444444444444,1.62222222222222,4,3,10,1,20,13,0,0.413841935797255,1.62223888888889,1.48780061287924,0.999989726132951,1.48781589850197,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2244","ger000456","weissenthurn-johann-herzog-von-finnland","Weißenthurn","Johann, Herzog von Finnland","Schauspiel in fünf Aufzügen, nach der Geschichte, mit den nöthigen theatralischen Änderungen","",1811,23,0.761153481358085,0.33596837944664,1.81422924901186,7.39130434782609,4,23,1,85,38,5,0.330490553743232,1.7117730095991,2.30310207882507,1.05985387013244,2.17303738159419,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2245","ger000457","moser-das-stiftungsfest","Moser","Das Stiftungsfest","Schwank in 3 Aufzügen","Comedy",1862,11,0.912842712842713,0.8,1.2,8,2,11,1,44,52,3,0.791546281939903,1.2,1.15323984670301,1,1.15323984670301,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2246","ger000458","goethe-des-epimenides-erwachen","Goethe","Des Epimenides Erwachen","Ein Festspiel","",1815,22,0.750603436967073,0.311688311688312,2.58571428571429,6.54545454545455,6,22,2,72,25,2,0.305406613786783,1.77075194805195,2.4577183436214,1.46023517780619,1.68309761398421,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2247","ger000459","seemann-dulk-die-waende","Seemann","Die Wände","Eine politische Komödie in einem Akte","Comedy",1848,8,0.782142857142857,0.642857142857143,1.35714285714286,4.5,2,8,1,18,9,0,0.61946735230385,1.36167857142857,1.26260545327208,0.996669027198573,1.26682521360275,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2248","ger000460","wilbrandt-gracchus-der-volkstribun","Wilbrandt","Gracchus der Volkstribun","Trauerspiel in fünf Aufzügen","Tragedy",1872,23,0.845235058386223,0.600790513833992,1.41106719367589,13.2173913043478,3,23,1,152,32,5,0.597170172673956,1.39921739130435,1.41540066309994,1.0084688787069,1.40351446929609,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2249","ger000461","sudermann-der-bettler-von-syrakus","Sudermann","Der Bettler von Syrakus","Tragödie in fünf Akten und einem Vorspiel","Tragedy",1911,66,0.816783570343817,0.179020979020979,2.17715617715618,11.6363636363636,5,66,1,384,50,5,0.178529360341459,1.92147226107226,4.5750657974779,1.13306667041929,4.03777281330223,TRUE,TRUE,TRUE,"TRUE","TRUE",0.12532995377048,0.129184257493134,0.132622806813896,0.0212167164316796,0.12532995377048,0.129184257493134,0.132622806813896,0.0212167164316796,0.12532995377048,0.129184257493134,0.132622806813896,0.0212167164316796,FALSE,FALSE,FALSE
"2250","ger000462","gottschedin-die-pietisterey-im-fischbein-rocke","Gottsched","Die Pietisterey im Fischbein-Rocke oder Die Doctormäßige Frau","","Comedy",1736,16,0.821924603174603,0.441666666666667,1.55833333333333,6.625,2,16,1,53,40,5,0.431292965967312,1.57832023809524,1.905722253854,0.987336597301682,1.93016470681042,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2251","ger000463","immermann-die-bojaren","Immermann","Die Bojaren","Schauspiel","",1832,59,0.827389457976517,0.185271770894214,2.41496201052016,10.7457627118644,5,59,1,317,35,5,0.185259110607578,1.92462863617255,4.46612021002908,1.25476778487653,3.5593201099505,TRUE,TRUE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2252","ger000464","weissenthurn-welcher-ist-der-braeutigam","Weißenthurn","Welcher ist der Bräutigam?","Ein Lustspiel in 4 Aufzügen","Comedy",1821,10,0.944444444444444,0.911111111111111,1.08888888888889,8.2,2,10,1,41,23,4,0.906800070830671,1.08888888888889,1.04151342156302,1,1.04151342156302,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2253","ger000465","immermann-das-gericht-von-st-petersburg","Immermann","Das Gericht von St. Petersburg","Tragödie","Tragedy",1832,39,0.786269236439515,0.234817813765182,2.17139001349528,8.92307692307692,5,39,1,174,33,5,0.232911659214818,1.85560998650472,3.37582600669349,1.17017586092289,2.88488775014642,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2254","ger000466","schouwaert-die-ueberschwemmung","Schouwärt","Die Überschwemmung","Ein Schauspiel in drey Akten","",1784,16,0.866523754023754,0.633333333333333,1.39166666666667,9.5,3,16,1,76,48,3,0.626092044650475,1.36671666666667,1.38401974825843,1.0182554296794,1.35920684331061,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2255","ger000467","horvath-kasimir-und-karoline","Horváth","Kasimir und Karoline","Volksstück","",1932,17,0.638986503692386,0.345588235294118,1.85833333333333,5.52941176470588,4,17,2,47,117,0,0.339339386681536,1.74103620580308,1.88303076144846,1.06737202083408,1.76417474385078,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2256","ger000468","lasker-schueler-die-wupper","Lasker-Schüler","Die Wupper","Schauspiel in fünf Aufzügen","",1909,58,0.912229653568463,0.455535390199637,1.54688445251059,25.9655172413793,3,58,1,753,6,5,0.454925429513872,1.5444664246824,2.00522897685289,1.00156560724762,2.00209448321954,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2257","ger000469","rache-belsazar","Raché","Belsazar","Drama in 1 Akt","",1904,9,0.85952380952381,0.583333333333333,1.41666666666667,4.66666666666667,2,9,1,21,9,0,0.555486855270573,1.426,1.54733420128392,0.993454885460496,1.55752840308062,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2258","ger000470","fouque-sigurds-rache","Fouqué","Sigurds Rache","Ein Heldenspiel in sechs Abentheuren","",1810,50,0.879783561863925,0.364081632653061,1.65551020408163,17.84,3,50,1,446,11,6,0.362654855687492,1.63651836734694,2.42595279800156,1.01160502510307,2.39812252588839,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2259","ger000471","fouque-aslauga","Fouqué","Aslauga","Ein Heldenspiel in drei Abentheuren","",1810,65,0.895729377591054,0.219711538461538,1.88358556461001,14.0615384615385,3,65,3,457,19,3,0.218888095716447,1.81377836538462,4.09217949774392,1.0384871716179,3.94052002719354,TRUE,TRUE,TRUE,"TRUE","TRUE",0.00706046148225103,0.0270082175812542,0.131407549660504,0.0376957870472918,0.00706046148225103,0.0270082175812542,0.131407549660504,0.0376957870472918,0.00706046148225103,0.0270082175812542,0.131407549660504,0.0376957870472918,FALSE,FALSE,FALSE
"2260","ger000472","brawe-brutus","Brawe","Brutus","Ein Trauerspiel in fünf Aufzügen","Tragedy",1768,7,0.70952380952381,0.619047619047619,1.38095238095238,3.71428571428571,2,7,1,13,34,5,0.573275841341796,1.39072380952381,1.23766563730143,0.992973853971211,1.24642318863848,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2261","ger000473","brachvogel-narziss","Brachvogel","Narziß","Ein Trauerspiel in fünf Aufzügen","Tragedy",1856,35,0.858727112053209,0.396638655462185,1.6436974789916,13.4857142857143,3,35,1,236,44,5,0.394334833802995,1.60494453781513,2.1776597917348,1.02414596907456,2.12631778817875,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2262","ger000474","collin-coriolan","Collin","Coriolan","Ein Trauerspiel in fünf Aufzügen","Tragedy",1802,16,0.759830447330447,0.425,1.575,6.375,2,16,1,51,33,5,0.413701181906528,1.60193095238095,1.83666491797,0.98318844370856,1.8680700833323,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2263","ger000475","musil-die-schwaermer","Musil","Die Schwärmer","Schauspiel in drei Aufzügen","",1921,7,1,1,1,6,1,7,1,21,3,3,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2264","ger000476","borchert-draussen-vor-der-tuer","Borchert","Draußen vor der Tür","Ein Stück, das kein Theater spielen und kein Publikum sehen will","",1947,16,0.856060606060606,0.433333333333333,1.66666666666667,6.5,3,16,1,52,7,0,0.424051101360271,1.58964880952381,2.0187675572933,1.04844960514639,1.92547886649395,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2265","ger000477","hauptmann-die-ratten","Hauptmann","Die Ratten","Berliner Tragikomödie","Tragicomedy",1911,18,0.887380049144755,0.764705882352941,1.23529411764706,13,2,18,1,117,5,5,0.761563902124806,1.23529411764706,1.16520760328702,1,1.16520760328702,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2266","ger000478","schoenherr-der-weibsteufel","Schönherr","Der Weibsteufel","Drama in fünf Akten","",1914,3,1,1,1,2,1,3,1,3,5,5,1,1,1,1,1,FALSE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2267","ger000479","seume-miltiades","Seume","Miltiades","Ein Trauerspiel in fünf Aufzügen","Tragedy",1808,14,0.744733044733045,0.56043956043956,1.46153846153846,7.28571428571429,3,14,1,51,23,5,0.548541951540028,1.44182417582418,1.35765923215574,1.01367315519107,1.33934614446786,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2268","ger000481","moeser-die-tugend-auf-der-schaubuehne","Möser","Die Tugend auf der Schaubühne; oder: Harlekin's Heirath","Ein Nachspiel in einem Aufzuge","",1763,7,0.885714285714286,0.714285714285714,1.28571428571429,4.28571428571429,2,7,1,15,17,1,0.680989672890084,1.28614285714286,1.30062807260404,0.999666777740753,1.30106161529491,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2269","ger000482","heyne-die-beiden-billets","Heyne","Die beiden Billets","Ein Lustspiel in einem Akt","Comedy",1783,3,1,1,1,2,1,3,1,3,11,0,1,1,1,1,1,FALSE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2270","ger000483","bueschel-die-neue-messaline","Büschel","Die neue Messaline","Trauerspiel in einem Akt","",1788,11,0.663636363636364,0.290909090909091,2.02222222222222,2.90909090909091,4,11,2,16,14,0,0.259770136140768,2.00808538637738,2.55470614711747,1.00703995753405,2.53684685300195,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2271","ger000484","kotzebue-ueble-laune","Kotzebue","Üble Laune","Ein Schauspiel in vier Akten","",1797,15,0.831067821067821,0.361904761904762,1.74285714285714,5.06666666666667,3,15,1,38,45,4,0.346785024330885,1.72637435897436,2.39649282050558,1.00954763015165,2.37382838504171,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2272","ger000485","kotzebue-der-schutzgeist","Kotzebue","Der Schutzgeist","Eine dramatische Legende in sechs Akten nebst einem Vorspiel","",1814,28,0.655380333951762,0.142857142857143,2.5026455026455,3.85714285714286,5,28,1,54,52,7,0.13620465833087,2.47733361514567,4.81173215353403,1.0102173915314,4.76306604288399,TRUE,TRUE,TRUE,"TRUE","TRUE",0.209927955690667,0.430960490345786,0.273242247281213,0.048543569484486,0.209927955690667,0.430960490345786,0.273242247281213,0.048543569484486,0.209927955690667,0.430960490345786,0.273242247281213,0.048543569484486,TRUE,TRUE,TRUE
"2273","ger000486","kotzebue-maedchenfreundschaft","Kotzebue","Mädchenfreundschaft, oder der türkische Gesandte","Ein Lustspiel in einem Akt","Comedy",1805,8,0.928571428571429,0.892857142857143,1.10714285714286,6.25,2,8,1,25,14,0,0.884864741909047,1.10714285714286,1.04939363565112,1,1.04939363565112,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2274","ger000487","kotzebue-der-freimaurer","Kotzebue","Der Freimaurer","Lustspiel in Einem Act","Comedy",1817,4,0.833333333333333,0.833333333333333,1.16666666666667,2.5,2,4,1,5,10,0,0.75,1.16666666666667,1.11111111111111,1,1.11111111111111,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2275","ger000488","kotzebue-graf-benjowsky","Kotzebue","Graf Benjowsky, oder: die Verschwörung auf Kamtschatka","Ein Schauspiel in fünf Aufzügen","",1794,32,0.824090996649478,0.360887096774194,1.68346774193548,11.1875,3,32,1,179,34,5,0.358196043667628,1.64753629032258,2.30067029275778,1.02180920191195,2.25156544729966,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2276","ger000489","delpons-der-ahnherr","d'Elpons","Der Ahnherr","Schwank in Einem Aufzuge","Comedy",1819,4,1,1,1,3,1,4,1,6,10,0,1,1,1,1,1,FALSE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2277","ger000490","kotzebue-die-spanier-in-peru","Kotzebue","Die Spanier in Peru, oder: Rollas Tod","Ein romantisches Trauerspiel in fünf Aufzügen","Tragedy",1794,49,0.870750073038815,0.187925170068027,2.26445578231292,9.02040816326531,4,49,1,221,49,5,0.187274099626311,1.95982126574034,4.6496022395853,1.15543994847791,4.02409683489856,TRUE,TRUE,FALSE,"FALSE","TRUE",NA,NA,NA,NA,NA,NA,NA,NA,0.107648207435063,0.246269291767531,0.116943710445879,0.0631925274184117,NA,NA,TRUE
"2278","ger000491","kotzebue-sultan-wampum","Kotzebue","Sultan Wampum, oder: die Wünsche","Ein orientalisches Scherzspiel mit Gesang in drei Aufzügen","Comedy",1791,11,0.83015873015873,0.527272727272727,1.47272727272727,5.27272727272727,2,11,1,29,36,3,0.509933446206912,1.48657777777778,1.62797466283842,0.990682959709508,1.64328521741787,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2279","ger000492","hasenclever-der-sohn","Hasenclever","Der Sohn","Ein Drama in fünf Akten","",1914,11,0.506060606060606,0.236363636363636,2.04444444444444,2.36363636363636,3,11,2,13,25,5,0.197825004789723,2.2575173925986,2.55812255179026,0.905616254008617,2.82473127052103,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2280","ger000493","sternheim-der-snob","Sternheim","Der Snob","Komödie in drei Aufzügen","Comedy",1914,8,0.660714285714286,0.464285714285714,1.53571428571429,3.25,2,8,1,13,20,3,0.414728571163142,1.6119880952381,1.59312459197411,0.952683391552874,1.67224978004216,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2281","ger000494","kotzebue-der-wirrwarr","Kotzebue","Der Wirrwarr, oder der Muthwillige","Eine Posse in fünf Akten","Comedy",1801,10,0.792063492063492,0.622222222222222,1.37777777777778,5.6,2,10,1,28,50,5,0.604278106052254,1.38022222222222,1.31075987054709,0.998228948639511,1.3130854122529,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2282","ger000495","kotzebue-pagenstreiche","Kotzebue","Pagenstreiche","Eine Posse in fünf Aufzügen","Comedy",1803,16,0.868344155844156,0.791666666666667,1.20833333333333,11.875,2,16,1,95,66,5,0.788626114904681,1.20833333333333,1.10108470849854,1,1.10108470849854,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2283","ger000496","tieck-die-theegesellschaft","Tieck","Die Theegesellschaft","Lustspiel in Einem Aufzuge","Comedy",1797,10,0.934920634920635,0.822222222222222,1.17777777777778,7.4,2,10,1,37,18,0,0.813191378632822,1.17777777777778,1.14969324501751,1,1.14969324501751,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2284","ger000497","klinger-das-leidende-weib","Klinger","Das leidende Weib","Ein Trauerspiel","Tragedy",1775,27,0.693126420904199,0.256410256410256,2.16239316239316,6.66666666666667,4,27,1,90,33,5,0.251797832586936,1.87491190883191,2.75271003639354,1.15333053900135,2.38674858881051,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2285","ger000498","klinger-prinz-seiden-wurm-der-reformator","Klinger","Prinz Seiden-Wurm der Reformator oder die Kron-Kompetenten","Ein moralisches Drama aus dem fünften Theil des Orpheus","",1780,34,0.880546397187264,0.420677361853832,1.91087344028521,13.8823529411765,4,34,1,236,34,5,0.419029578304123,1.58027450980392,2.10139437113478,1.20920348232555,1.73783354236903,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2286","ger000499","benedix-das-bemooste-haupt","Benedix","Das bemooste Haupt oder Der lange Israël","Schauspiel in vier Aufzügen","",1839,15,0.868555148555149,0.542857142857143,1.45714285714286,7.6,2,15,1,57,46,9,0.534382966419198,1.45982857142857,1.62534212940053,0.998160253650135,1.62833785803119,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2287","ger000500","platen-berengar","Platen","Berengar","Comödie in einem Akt","Comedy",1824,6,1,1,1,5,1,6,1,15,3,0,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2288","ger000501","cronegk-codrus","Cronegk","Codrus","Ein Trauerspiel in fünf Aufzügen","Tragedy",1758,10,0.817619047619048,0.6,1.42222222222222,5.4,3,10,1,27,38,5,0.581080617809921,1.40462222222222,1.40706645955708,1.01253005948614,1.38965401212006,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2289","ger000502","benedix-doctor-wespe","Benedix","Doctor Wespe","Lustspiel in fünf Aufzügen","Comedy",1842,12,0.815145502645503,0.666666666666667,1.34848484848485,7.33333333333333,3,12,1,44,51,9,0.657125235500143,1.33351515151515,1.24047207230611,1.01122574194428,1.22670143851467,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2290","ger000503","sessa-unser-verkehr","Sessa","Unser Verkehr","Eine Posse in einem Akte","Comedy",1813,16,0.742789502164502,0.4,1.6,6,2,16,1,48,23,0,0.387392864861365,1.64208928571429,1.91740625483725,0.974368454821275,1.96784516714363,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2291","ger000504","hauptmann-florian-geyer","Hauptmann","Florian Geyer","Die Tragödie des Bauernkrieges","Tragedy",1896,91,0.901037761368922,0.311111111111111,1.78021978021978,28,3,91,1,1274,6,5,0.310903432712934,1.68896263736264,2.8981274137326,1.05403147520163,2.74956439339555,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2292","ger000505","zedlitz-herr-und-sklave","Zedlitz","Herr und Sklave","Trauerspiel in zwei Aufzügen","Tragedy",1835,7,0.738095238095238,0.571428571428571,1.52380952380952,3.42857142857143,3,7,1,12,9,2,0.524038495905606,1.45241904761905,1.40847522436251,1.04915280910665,1.34248816010112,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2293","ger000506","muellner-der-neun-und-zwanzigste-februar","Müllner","Der neun und zwanzigste Februar","Trauerspiel in einem Akt","Tragedy",1812,4,1,1,1,3,1,4,1,6,9,0,1,1,1,1,1,FALSE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2294","ger000507","richter-eumenides-duester","Richter","Eumenides Düster","Trauerspiel nach Adolph Müllner's Weise","Tragedy",1819,5,0.6,0.6,1.4,2.4,2,5,1,6,8,1,0.48269696969697,1.4185,1.24301588298073,0.986958054282693,1.25944145000583,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295","ger000508","freytag-der-gelehrte","Freytag","Der Gelehrte","Trauerspiel in einem Act","Tragedy",1848,8,0.845833333333333,0.5,1.5,3.5,2,8,1,14,16,0,0.460103381531682,1.55143452380952,1.83835495952574,0.966847119217621,1.90139156748313,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","ger000509","hauptmann-vor-sonnenaufgang","Hauptmann","Vor Sonnenaufgang","Soziales Drama","",1889,18,0.887552053973623,0.758169934640523,1.24183006535948,12.8888888888889,2,18,1,116,5,5,0.754452324329234,1.24183006535948,1.17641900667842,1,1.17641900667842,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","ger000510","hauptmann-gabriel-schillings-flucht","Hauptmann","Gabriel Schillings Flucht","Drama","",1912,14,0.907509157509158,0.835164835164835,1.16483516483516,10.8571428571429,2,14,1,76,5,5,0.831658370584778,1.16483516483516,1.09120426079647,1,1.09120426079647,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","ger000511","goethe-die-wette","Goethe","Die Wette","Ein Lustspiel in einem Akt","Comedy",1812,6,1,1,1,5,1,6,1,15,5,0,1,1,1,1,1,FALSE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","ger000512","grillparzer-libussa","Grillparzer","Libussa","Trauerspiel in fünf Aufzügen","Tragedy",1848,32,0.91502498416952,0.570564516129032,1.42943548387097,17.6875,2,32,1,283,15,5,0.569039011348839,1.42943951612903,1.60801801971461,0.999997179133486,1.60802255573159,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","ger000513","grillparzer-der-gastfreund","Grillparzer","Der Gastfreund","Trauerspiel in einem Aufzuge","Tragedy",1821,12,1,1,1,11,1,12,1,66,1,1,1,1,1,1,1,FALSE,FALSE,FALSE,"X","X",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","ger000514","grillparzer-die-argonauten","Grillparzer","Die Argonauten","Trauerspiel in vier Aufzügen","Tragedy",1821,17,0.866955756661639,0.566176470588235,1.43382352941176,9.05882352941176,2,17,1,77,9,4,0.560245146001057,1.43456617647059,1.54745786349036,0.999482319414047,1.54825936730683,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","ger000515","grillparzer-medea","Grillparzer","Medea","Trauerspiel in fünf Aufzügen","Tragedy",1821,12,0.867303992303992,0.696969696969697,1.3030303030303,7.66666666666667,2,12,1,46,6,5,0.686973262056779,1.30309090909091,1.26250036239738,0.999953490535324,1.26255908334447,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","ger000516","grabbe-die-hermannsschlacht","Grabbe","Die Hermannsschlacht","","",1838,106,0.955508748704077,0.160287511230907,1.81929740134745,16.8301886792453,3,106,3,892,17,0,0.160163582594563,1.89516801437556,5.96583026693931,0.959966286655006,6.21462477367533,TRUE,TRUE,TRUE,"TRUE","TRUE",0.104525479966661,0.22835171317,0.111866574652595,0.0333792901270052,0.104525479966661,0.22835171317,0.111866574652595,0.0333792901270052,0.104525479966661,0.22835171317,0.111866574652595,0.0333792901270052,TRUE,TRUE,TRUE
"2304","ger000517","grabbe-kaiser-friedrich-barbarossa","Grabbe","Kaiser Friedrich Barbarossa","Eine Tragödie in fünf Akten","Tragedy",1829,82,0.862663828740171,0.281842818428184,1.81451370069256,22.8292682926829,3,82,1,936,12,5,0.281487602317817,1.7190635350798,3.06466011872938,1.05552451300663,2.90344760445192,TRUE,FALSE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","ger000518","grabbe-kaiser-heinrich-der-sechste","Grabbe","Kaiser Heinrich der Sechste","Eine Tragödie in fünf Akten","Tragedy",1830,80,0.834039040744783,0.156329113924051,2.38548601864181,12.35,4,80,2,494,15,5,0.155697314582329,1.96478512658228,5.35679785474888,1.2141205602423,4.41208066987997,TRUE,TRUE,FALSE,"FALSE","FALSE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
