id,corpus_name,corpus_title,corpus_acronym,name,firstAuthor,title,subtitle,normalizedGenre,numOfSpeakers,yearNormalized,size,numOfSegments,numConnectedComponents,averageClustering,averagePathLength,numEdges,CC_rand,APL_rand,CC_dev,APL_dev,S,swn1,polynomial,exponential,linear,quadratic
ger000187,ger,German Drama Corpus,GerDraCor,wildgans-armut,Wildgans,Armut,Ein Trauerspiel in fünf Akten,Tragedy,12,1914,12,5,1,0.847751322751323,1.46969696969697,36,0.53013426947804,1.46165151515152,1.59912567732322,1.00550435891323,1.59037170067726,1,,,,
ger000188,ger,German Drama Corpus,GerDraCor,kotzebue-der-hyperboreische-esel,Kotzebue,"Der Hyperboreische Esel, oder Die heutige Bildung",Ein drastisches Drama und philosophisches Lustspiel für Jünglinge / In einem Aufzuge,Comedy,6,1799,6,12,1,1.0,1.0,15,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000189,ger,German Drama Corpus,GerDraCor,gemmingen-hornberg-der-deutsche-hausvater,Gemmingen-Hornberg,Der deutsche Hausvater oder die Familie,Ein Schauspiel,,22,1779,22,40,1,0.830226717726718,1.75324675324675,79,0.335951096379799,1.70605454545455,2.47127253541727,1.0276616054967,2.40475320105283,1,,,,
ger000190,ger,German Drama Corpus,GerDraCor,klinger-die-zwillinge,Klinger,Die Zwillinge,Ein Trauerspiel in fünf Aufzügen,Tragedy,8,1776,8,21,1,0.875,1.25,21,0.731098361253209,1.25003571428571,1.19682938216429,0.999971429387732,1.19686357728949,1,,,,
ger000191,ger,German Drama Corpus,GerDraCor,wedekind-koenig-nicolo,Wedekind,König Nicolo oder So ist das Leben,Schauspiel in drei Aufzügen und neun Bildern mit einem Prolog,,30,1902,30,10,1,0.876295522272534,1.69425287356322,133,0.302526534333542,1.73521215106732,2.89659062205235,0.976395233586331,2.96661692152375,1,,,,
ger000192,ger,German Drama Corpus,GerDraCor,quistorp-der-hypochondrist,Quistorp,Der Hypochondrist,Ein deutsches Lustspiel,Comedy,9,1745,9,32,1,0.856613756613757,1.25,27,0.737189034467097,1.25002777777778,1.16200013370111,0.999977778271594,1.1620259559263,1,,,,
ger000193,ger,German Drama Corpus,GerDraCor,auenbrugger-der-rauchfangkehrer,Auenbrugger,Der Rauchfangkehrer oder Die unentbehrlichen Verräther ihrer Herrschaften aus Eigennutz,Ein musikalisches Lustspiel in drey Aufzügen,Comedy,20,1781,20,50,1,0.826801629742806,1.59473684210526,86,0.446993718931958,1.55382105263158,1.84969406666017,1.02633236910028,1.80223689941853,1,,,,
ger000194,ger,German Drama Corpus,GerDraCor,lessing-philotas,Lessing,Philotas,Ein Trauerspiel,Tragedy,4,1759,4,8,1,0.583333333333333,1.33333333333333,4,0.468,1.33333333333333,1.24643874643875,1.0,1.24643874643875,1,,,,
ger000195,ger,German Drama Corpus,GerDraCor,arnim-jerusalem,Arnim,Jerusalem,Ein Pilgerabenteuer,,72,1811,72,13,2,0.894968597880066,1.85070052539405,533,0.207832430618265,1.82589436619718,4.30620281549752,1.01358575811181,4.24848394034214,1,0.295198030030461,0.0168725448499641,0.145836490423827,0.151277462326621
ger000196,ger,German Drama Corpus,GerDraCor,heiseler-peter-und-alexej,Heiseler,Peter und Alexéj,Tragödie,Tragedy,29,1912,29,5,1,0.872587075490887,1.42364532019704,234,0.574183539134094,1.42364532019704,1.51970061142262,1.0,1.51970061142262,1,,,,
ger000197,ger,German Drama Corpus,GerDraCor,larronge-mein-leopold,L'Arronge,Mein Leopold,Volksstück in 3 Akten,,28,1873,28,61,2,0.819706110268914,1.70655270655271,126,0.329873561392793,1.69451587301587,2.48490999644818,1.00710340559715,2.46738317300674,1,,,,
ger000198,ger,German Drama Corpus,GerDraCor,goethe-der-grosskophta,Goethe,Der Großkophta,Ein Lustspiel in fünf Aufzügen,Comedy,32,1791,32,37,2,0.815043963658031,1.84596577017115,109,0.216610555512775,1.95289852150538,3.76271581838939,0.945244081985479,3.98068169914995,1,0.280946036564543,0.0255847483890301,0.314798151001541,0.36698024498307
ger000199,ger,German Drama Corpus,GerDraCor,bossdorf-bahnmeister-dood,Boßdorf,Bahnmeister Dood,En nedderdüütsch Drama in fief Akten,,4,1919,4,5,1,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000200,ger,German Drama Corpus,GerDraCor,nestroy-das-maedl-aus-der-vorstadt,Nestroy,Das Mädl aus der Vorstadt oder Ehrlich währt am längsten,Posse in drei Aufzügen,Comedy,15,1841,15,60,1,0.808888888888889,1.60952380952381,57,0.53261681248088,1.4594021978022,1.51870701399973,1.10286514022501,1.37705595961613,1,,,,
ger000201,ger,German Drama Corpus,GerDraCor,goethe-faust-der-tragoedie-zweiter-teil,Goethe,Faust. Der Tragödie zweiter Teil,In fünf Akten,Tragedy,189,1832,189,27,3,0.944907970428329,2.32804054054054,2031,0.114250479863993,1.96103591129123,8.27049454455833,1.18714834702219,6.96669002261074,1,,,,
ger000202,ger,German Drama Corpus,GerDraCor,braun-von-braunthal-das-nachtlager-von-granada,Braun von Braunthal,Das Nachtlager von Granada,Romantische Oper in zwei Aufzügen,,11,1834,11,19,1,0.87965367965368,1.30909090909091,38,0.680225387947261,1.30930909090909,1.29317972430909,0.999833361106482,1.29339525426314,1,,,,
ger000203,ger,German Drama Corpus,GerDraCor,fock-cili-cohrs,Fock,Cili Cohrs,Irnsthaftig Spill,,5,1914,5,10,1,0.433333333333333,1.5,5,0.355482142857143,1.55216666666667,1.2190016911974,0.966391066251476,1.2613958611246,1,,,,
ger000204,ger,German Drama Corpus,GerDraCor,braun-von-braunthal-faust,Braun von Braunthal,Faust,Eine Tragödie,Tragedy,36,1835,36,31,1,0.822599468432802,2.21111111111111,150,0.235771570729814,1.8631487394958,3.48896801207416,1.18676038270003,2.939909406258,1,,,,
ger000205,ger,German Drama Corpus,GerDraCor,schnitzler-der-tapfere-cassian,Schnitzler,Der tapfere Cassian,Puppenspiel in einem Akt,,4,1904,4,1,1,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000206,ger,German Drama Corpus,GerDraCor,nestroy-einen-jux-will-er-sich-machen,Nestroy,Einen Jux will er sich machen,Posse mit Gesang in vier Aufzügen,Comedy,22,1842,22,63,1,0.788375615300045,1.61038961038961,97,0.413157123740824,1.58933333333333,1.90817383992294,1.01324849646997,1.88322395401599,1,,,,
ger000207,ger,German Drama Corpus,GerDraCor,thoma-lottchens-geburtstag,Thoma,Lottchens Geburtstag,Lustspiel in einem Akt,Comedy,6,1911,6,11,1,0.9,1.2,12,0.768400262610789,1.2,1.17126456586841,1.0,1.17126456586841,1,,,,
ger000208,ger,German Drama Corpus,GerDraCor,kleist-das-kaethchen-von-heilbronn,Kleist,Das Käthchen von Heilbronn oder die Feuerprobe,Ein großes historisches Ritterschauspiel,,61,1810,61,53,2,0.833714560557507,2.01073446327684,308,0.167094203858692,1.98228222654441,4.98948821266452,1.0143532723804,4.91888610065365,1,0.0593283403918597,0.0242386860799844,0.0886432531907164,0.088821853226877
ger000209,ger,German Drama Corpus,GerDraCor,grabbe-don-juan-und-faust,Grabbe,Don Juan und Faust,Eine Tragödie in vier Akten,Tragedy,21,1829,21,11,1,0.950210084033613,1.39047619047619,134,0.635541999047766,1.36190952380952,1.49511768767023,1.02097545113479,1.4644012116143,1,,,,
ger000210,ger,German Drama Corpus,GerDraCor,hofmannsthal-arabella,Hofmannsthal,Arabella,Lyrische Komödie in drei Aufzügen,Comedy,18,1928,18,3,1,0.896672771672772,1.22222222222222,119,0.773923154336843,1.22222222222222,1.1586069839726,1.0,1.1586069839726,1,,,,
ger000211,ger,German Drama Corpus,GerDraCor,ayrenhoff-der-postzug,Ayrenhoff,Der Postzug oder die noblen Passionen,Ein Lustspiel in zween Aufzügen,Comedy,11,1769,11,28,1,0.820779220779221,1.23636363636364,42,0.754545523221167,1.23636363636364,1.08777959118398,1.0,1.08777959118398,1,,,,
ger000212,ger,German Drama Corpus,GerDraCor,fouque-sigurd-der-schlangentoedter,Fouqué,"Sigurd, der Schlangentödter",Ein Heldenspiel in sechs Abentheuren,,26,1808,26,17,1,0.82773970733837,1.73846153846154,100,0.303196903104151,1.75106282051282,2.73004011209849,0.992803637937106,2.74982887630337,1,,,,
ger000213,ger,German Drama Corpus,GerDraCor,weissenthurn-die-schwestern-st-janvier,Weißenthurn,Die Schwestern St. Janvier,Schauspiel in fünf Aufzügen,,27,1821,27,39,1,0.809615166968108,1.96581196581197,105,0.295567902886835,1.76318997150997,2.73918500304172,1.11491784638979,2.45684918571486,1,,,,
ger000214,ger,German Drama Corpus,GerDraCor,rilke-ohne-gegenwart,Rilke,Ohne Gegenwart,Drama in zwei Akten,,3,1898,3,10,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000215,ger,German Drama Corpus,GerDraCor,pfeil-lucie-woodvil,Pfeil,Lucie Woodvil,Ein bürgerliches Trauerspiel in fünf Handlungen,Tragedy,8,1756,8,48,1,0.883333333333333,1.25,21,0.731308927090044,1.25,1.20787987211945,1.0,1.20787987211945,1,,,,
ger000216,ger,German Drama Corpus,GerDraCor,baeuerle-doktor-fausts-mantel,Bäuerle,Doktor Faust's Mantel,Ein Zauberspiel mit Gesang in zwey Acten,,27,1817,27,52,2,0.727655423733855,1.80615384615385,98,0.275284360854082,1.80888376068376,2.64328646013988,0.99849082921233,2.64728166028832,1,,,,
ger000217,ger,German Drama Corpus,GerDraCor,schiller-don-carlos-infant-von-spanien,Schiller,"Don Carlos, Infant von Spanien",Ein dramatisches Gedicht,,26,1787,26,69,1,0.680998831353082,1.8,112,0.340150341312991,1.68364923076923,2.00205247104679,1.06910630023429,1.87264116824309,1,,,,
ger000218,ger,German Drama Corpus,GerDraCor,schink-hanswurst-von-salzburg-mit-dem-hoelzernen-gat,Schink,Hanswurst von Salzburg mit dem hölzernen Gat,Historisch Schauspiel in drei Aufzügen,,18,1778,18,31,4,0.553872053872054,1.725,28,0.169381289404624,2.39772585099771,3.26997188307468,0.719431706207035,4.54521513975874,1,,,,
ger000219,ger,German Drama Corpus,GerDraCor,bunge-der-trompeter-von-saekkingen,Bunge,Der Trompeter von Säkkingen,"Oper in 3 Akten, nebst einem Vorspiel",,19,1884,19,4,1,0.876036966129845,1.36842105263158,108,0.627168872117891,1.36843859649123,1.39681193547051,0.999987179651543,1.39682984331583,1,,,,
ger000220,ger,German Drama Corpus,GerDraCor,gottschedin-das-testament,Gottsched,Das Testament,Ein deutsches Lustspiel in fünf Aufzügen,Comedy,12,1745,12,39,1,0.828240740740741,1.39393939393939,42,0.624498900632009,1.36412121212121,1.32624851685494,1.02185889461525,1.29787833119004,1,,,,
ger000221,ger,German Drama Corpus,GerDraCor,may-babel-und-bibel,May,Babel und Bibel,Arabische Fantasia in zwei Akten,,31,1906,31,48,1,0.898285850946878,1.36129032258065,297,0.636904503270305,1.36129032258065,1.41039331066818,1.0,1.41039331066818,1,,,,
ger000222,ger,German Drama Corpus,GerDraCor,lessing-die-juden,Lessing,Die Juden,Ein Lustspiel in einem Aufzuge,Comedy,7,1754,7,23,1,0.7,1.42857142857143,14,0.629381869002269,1.33587619047619,1.11220235992765,1.0693890936571,1.04003525613315,1,,,,
ger000223,ger,German Drama Corpus,GerDraCor,holz-schlaf-die-familie-selicke,Holz,Die Familie Selicke,Drama in drei Aufzügen,,8,1890,8,3,1,1.0,1.0,28,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000224,ger,German Drama Corpus,GerDraCor,goethe-die-laune-des-verliebten,Goethe,Die Laune des Verliebten,Ein Schäferspiel in Versen und einem Akte,,4,1768,4,9,1,0.833333333333333,1.16666666666667,5,0.75,1.16666666666667,1.11111111111111,1.0,1.11111111111111,1,,,,
ger000225,ger,German Drama Corpus,GerDraCor,kotzebue-die-deutschen-kleinstaedter,Kotzebue,Die deutschen Kleinstädter,Ein Lustspiel in vier Akten,Comedy,13,1802,13,53,1,0.863736263736264,1.33333333333333,52,0.657629336171062,1.33341025641026,1.31340896190128,0.999942311020518,1.31348473549524,1,,,,
ger000226,ger,German Drama Corpus,GerDraCor,neuber-die-beschuetzte-schauspielkunst,Neuber,Die von der Weisheit wider die Unwissenheit beschützte Schauspielkunst,,,10,1736,10,13,1,0.575238095238095,1.77777777777778,16,0.318993657484613,1.82417282430213,1.80329007095021,0.974566529055652,1.8503509172407,1,,,,
ger000227,ger,German Drama Corpus,GerDraCor,schiller-die-jungfrau-von-orleans,Schiller,Die Jungfrau von Orleans,Eine romantische Tragödie,Tragedy,47,1801,47,63,1,0.756246433999876,2.41813135985199,168,0.15348370261078,2.12865314009662,4.92720999777836,1.13599125865205,4.33736611989861,1,0.443135623575556,0.02424690880577,0.332634099616858,0.409760862385575
ger000228,ger,German Drama Corpus,GerDraCor,simrock-doctor-johannes-faust,Simrock,Doctor Johannes Faust,Puppenspiel in vier Aufzügen,,22,1846,22,19,1,0.798408387512666,1.70562770562771,82,0.348330324709264,1.68311255411255,2.29210129258503,1.01337709201927,2.26184439201971,1,,,,
ger000229,ger,German Drama Corpus,GerDraCor,muehsam-staatsraeson,Mühsam,Staatsräson,Ein Denkmal für Sacco und Vanzetti,,62,1928,62,15,1,0.903618424938599,1.76679005817028,512,0.270300325588934,1.73646271813855,3.34301641320551,1.01746501074566,3.28563280102924,1,,,,
ger000230,ger,German Drama Corpus,GerDraCor,neuber-die-verehrung-der-vollkommenheit,Neuber,Die Verehrung der Vollkommenheit durch die gebesserten deutschen Schauspiele,,,7,1737,7,4,1,0.885714285714286,1.28571428571429,15,0.678642517756403,1.28638095238095,1.30512642892235,0.999481750203598,1.30580316114475,1,,,,
ger000231,ger,German Drama Corpus,GerDraCor,scheerbart-ruebezahl,Scheerbart,Rübezahl,Schauspiel in fünf Aufzügen,,18,1904,18,67,1,0.817431642431642,1.83006535947712,50,0.318801111287298,1.773125,2.56408027917753,1.03211299794269,2.48430189745553,1,,,,
ger000232,ger,German Drama Corpus,GerDraCor,schnitzler-reigen,Schnitzler,Reigen,,,11,1903,11,10,1,0.151515151515151,2.81818181818182,12,0.181531870808198,2.32419570922417,0.834647661816026,1.21254066815335,0.68834611797983,0,,,,
ger000233,ger,German Drama Corpus,GerDraCor,freytag-graf-waldemar,Freytag,Graf Waldemar,Schauspiel in fünf Akten,,19,1848,19,7,1,0.837085412008013,1.44444444444444,95,0.548859521143105,1.44483040935673,1.52513599520807,0.999732864902496,1.52554352142541,1,,,,
ger000234,ger,German Drama Corpus,GerDraCor,schlegel-jon,Schlegel,Jon,Schauspiel in fünf Aufzügen,,6,1802,6,23,2,0.75,1.1,9,0.537026718476032,1.4196,1.39657855781988,0.774866159481544,1.80234810971009,1,,,,
ger000235,ger,German Drama Corpus,GerDraCor,iffland-verbrechen-aus-ehrsucht,Iffland,Verbrechen aus Ehrsucht,Ein Familiengemälde in fünf Aufzügen,,16,1784,16,56,1,0.69598908036408,1.64166666666667,49,0.398192597443041,1.62818571428571,1.74787046477839,1.00827973876854,1.73351739360859,1,,,,
ger000236,ger,German Drama Corpus,GerDraCor,dehmel-die-menschenfreunde,Dehmel,Die Menschenfreunde,Drama in drei Akten,,8,1917,8,3,1,0.910714285714286,1.10714285714286,25,0.884224127369532,1.10714285714286,1.02995864682358,1.0,1.02995864682358,1,,,,
ger000237,ger,German Drama Corpus,GerDraCor,hofmannsthal-die-frau-im-fenster,Hofmannsthal,Die Frau im Fenster,,,4,1898,4,2,2,0.75,1.0,3,0.191,1.5075,3.92670157068063,0.66334991708126,5.91950261780105,1,,,,
ger000238,ger,German Drama Corpus,GerDraCor,hebbel-gyges-und-sein-ring,Hebbel,Gyges und sein Ring,Eine Tragödie in fünf Akten,Tragedy,9,1856,9,5,1,0.972222222222222,1.02777777777778,35,0.970588235294118,1.02777777777778,1.0016835016835,1.0,1.0016835016835,1,,,,
ger000239,ger,German Drama Corpus,GerDraCor,hauptmann-carl-der-antiquar,Hauptmann,Der Antiquar,Komödie in einem Akt,Comedy,4,1909,4,1,1,1.0,1.0,6,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000240,ger,German Drama Corpus,GerDraCor,wildenbruch-die-haubenlerche,Wildenbruch,Die Haubenlerche,Schauspiel in vier Akten,,7,1890,7,33,1,1.0,1.0,21,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000241,ger,German Drama Corpus,GerDraCor,raimund-der-verschwender,Raimund,Der Verschwender,Original-Zaubermärchen in drei Aufzügen,,43,1834,43,45,1,0.736848768469173,2.08637873754153,165,0.181310640926458,2.01896764173622,4.06401281636885,1.03338889361661,3.93270417504274,1,0.393735824089955,0.0347672525036017,0.206407932589342,0.250814797912458
ger000242,ger,German Drama Corpus,GerDraCor,bernard-faust,Bernard,Faust,Große romantische Oper in drei Akten,,22,1816,22,46,1,0.800458421007957,1.57575757575758,103,0.440194292097568,1.559329004329,1.81842071870968,1.01053566718952,1.79946218401873,1,,,,
ger000243,ger,German Drama Corpus,GerDraCor,goethe-faust-eine-tragoedie,Goethe,Faust,Eine Tragödie,Tragedy,115,1808,115,28,3,0.971361864348146,1.70325203252033,1325,0.201624987837342,1.80481067887109,4.81766607783643,0.943728919858625,5.10492576465511,1,0.0073214918356554,0.0511619832194725,0.0123887608070216,0.304525620324098
ger000244,ger,German Drama Corpus,GerDraCor,gottsched-der-sterbende-cato,Gottsched,Der sterbende Cato,Ein Trauerspiel,Tragedy,10,1731,10,31,1,0.792142857142857,1.46666666666667,25,0.533843135623548,1.45557222222222,1.48384947615296,1.0076220501292,1.47262505416858,1,,,,
ger000245,ger,German Drama Corpus,GerDraCor,wagner-der-fliegende-hollaender,Wagner,Der fliegende Holländer,,,9,1843,9,3,1,1.0,1.0,36,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000246,ger,German Drama Corpus,GerDraCor,gotter-medea,Gotter,Medea,,,5,1775,5,5,1,0.7,1.3,7,0.618541758241758,1.3,1.13169400557497,1.0,1.13169400557497,1,,,,
ger000247,ger,German Drama Corpus,GerDraCor,birch-pfeiffer-pfeffer-roesel,Birch-Pfeiffer,Pfeffer-Rösel oder Die Frankfurter Messe im Jahre 1297,Schauspiel in fünf Aufzügen,,40,1829,40,37,1,0.833797520705982,1.71410256410256,323,0.4124383597454,1.58629487179487,2.02162941686774,1.08056994609273,1.87089176797654,1,,,,
ger000248,ger,German Drama Corpus,GerDraCor,schlaf-meister-oelze,Schlaf,Meister Oelze,Drama in drei Aufzügen,,8,1892,8,3,1,0.940476190476191,1.07142857142857,26,0.923304597701149,1.07142857142857,1.01859797169623,1.0,1.01859797169623,1,,,,
ger000249,ger,German Drama Corpus,GerDraCor,lessing-der-schatz,Lessing,Der Schatz,Ein Lustspiel in einem Aufzuge,Comedy,8,1755,8,18,1,0.595833333333333,1.57142857142857,14,0.452060152949095,1.54725,1.31803993217785,1.01562680331464,1.29776009049411,1,,,,
ger000250,ger,German Drama Corpus,GerDraCor,scheerbart-der-wetterfuerst,Scheerbart,Der Wetterfürst,Ein Schauspiel zwischen hohen Bergen,,3,1904,3,2,1,1.0,1.0,3,1.0,1.0,1.0,1.0,1.0,0,,,,
ger000251,ger,German Drama Corpus,GerDraCor,rosenow-die-im-schatten-leben,Rosenow,Die im Schatten leben,Drama in vier Akten,,14,1899,14,4,1,0.97985347985348,1.02197802197802,89,0.977539987900786,1.02197802197802,1.00236664687003,1.0,1.00236664687003,1,,,,
ger000252,ger,German Drama Corpus,GerDraCor,gottsched-atalanta,Gottsched,Atalanta oder die bezwungene Sprödigkeit,"Ein Schäferspiel, in fünf Aufzügen",,9,1741,9,37,1,0.936507936507937,1.11111111111111,32,0.88173538358631,1.11111111111111,1.06211903700501,1.0,1.06211903700501,1,,,,
ger000253,ger,German Drama Corpus,GerDraCor,hebbel-demetrius,Hebbel,Demetrius,,,28,1864,28,78,1,0.728008009117032,1.8994708994709,103,0.269146192864344,1.82063410663411,2.7048794611186,1.04330183233936,2.59261450260615,1,,,,
ger000254,ger,German Drama Corpus,GerDraCor,laube-monaldeschi,Laube,Monaldeschi,Tragödie in fünf Akten,Tragedy,12,1841,12,68,1,0.831764069264069,1.37878787878788,41,0.610860819444115,1.38001515151515,1.36162615572722,0.999110681700904,1.36283815263507,1,,,,
ger000255,ger,German Drama Corpus,GerDraCor,eichendorff-der-letzte-held-von-marienburg,Eichendorff,Der letzte Held von Marienburg,Trauerspiel,Tragedy,55,1830,55,18,1,0.826105170169376,1.85454545454545,390,0.261803234594997,1.75335286195286,3.15544294724754,1.05771376360597,2.98326736005588,1,,,,
ger000256,ger,German Drama Corpus,GerDraCor,schikaneder-die-zauberfloete,Schikaneder,Die Zauberflöte,Große Oper in zwey Aufzügen,,27,1791,27,49,1,0.763798111837328,1.8034188034188,112,0.316048457711747,1.72327635327635,2.41671203639903,1.04650586076347,2.30931533879412,1,,,,
ger000257,ger,German Drama Corpus,GerDraCor,weidmann-der-dorfbarbier,Weidmann,Der Dorfbarbier,Komische Oper in einem Akt,,11,1796,11,13,2,0.822150072150072,1.24444444444444,34,0.602619648721183,1.38365454545455,1.36429350402821,0.899389553940742,1.51691055121828,1,,,,
ger000258,ger,German Drama Corpus,GerDraCor,voss-faust,Voß,Faust,Trauerspiel mit Gesang und Tanz,Tragedy,72,1823,72,63,6,0.771987722740965,2.18021424070573,209,0.0806886988057716,2.59035930267596,9.56748261115526,0.841664798568088,11.3673313027137,1,,,,
ger000259,ger,German Drama Corpus,GerDraCor,tieck-prinz-zerbino,Tieck,Prinz Zerbino oder die Reise nach dem guten Geschmack,Ein deutsches Lustspiel in sechs Akten,Comedy,125,1799,125,52,1,0.893232831389832,2.36103225806452,925,0.119182625038164,2.03036348387097,7.49465646610656,1.16286186036163,6.44501012680547,1,,,,
ger000260,ger,German Drama Corpus,GerDraCor,leisewitz-die-pfandung,Leisewitz,Die Pfandung,,,2,1774,2,1,1,0.0,1.0,1,,1.0,,1.0,,0,,,,
ger000261,ger,German Drama Corpus,GerDraCor,muellner-koenig-yngurd,Müllner,König Yngurd,Trauerspiel in fünf Akten,Tragedy,37,1817,37,47,1,0.810167864344066,1.86486486486486,182,0.270809450864696,1.77172672672673,2.99165284578214,1.05256913311355,2.84223881516711,1,,,,
ger000262,ger,German Drama Corpus,GerDraCor,engel-eid-und-pflicht,Engel,Eid und Pflicht,Ein bürgerliches Trauerspiel in fünf Aufzügen,Tragedy,11,1776,11,37,1,0.804256854256854,1.50909090909091,28,0.489609232494211,1.5108202020202,1.64265050754811,0.998855394621424,1.64453284869196,1,,,,
